sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
85641,line,highway,tertiary,1000,330.20175602997926
8640,line,highway,cycleway,1000,2481.8387803917835
72607,line,man_made,reservoir_covered,1000,482.3825941912804
85641,line,highway,primary,1000,3312.23112971356
8640,line,highway,service,500,1008.7145063512976
8640,line,highway,footway,500,67.72498256679746
85641,line,highway,service,500,180.91063468055904
83499,line,highway,tertiary,500,695.1968934786331
8640,line,highway,track,500,62.407200942643875
72607,line,waterway,stream,1000,2515.7035240918012
86369,line,waterway,stream,500,1145.1973988212246
72607,line,highway,residential,1000,24687.117781619316
84721,line,waterway,stream,1000,1120.0995718728802
72607,line,highway,residential,500,5910.496823226121
86369,line,highway,motorway,1000,2022.802689054689
86369,line,highway,service,1000,10051.73373291691
85641,line,highway,service,1000,6811.815517319989
81541,line,highway,tertiary,1000,3064.216088587707
66029,line,waterway,stream,500,727.9309579507483
81541,line,highway,service,1000,9620.10434657918
86369,line,highway,secondary_link,1000,69.77898314172602
66029,line,highway,secondary_link,1000,27.59762031946721
83081,line,highway,secondary,1000,3716.6935111987013
85641,line,highway,steps,1000,34.461309058628075
81541,line,highway,footway,100,662.2276194558194
83081,line,highway,track,1000,690.6553063418186
81081,line,highway,residential,1000,20491.678491620758
72607,line,highway,service,1000,8111.42868131064
72607,line,highway,steps,1000,54.620421032104105
72607,line,highway,tertiary,500,612.3945270226457
66029,line,waterway,stream,1000,1931.0657010479238
84721,line,highway,residential,1000,30630.414407842218
84721,line,highway,residential,100,180.20482374883088
81541,line,highway,secondary,1000,7520.411022112576
66029,line,highway,tertiary,1000,1887.3675637428423
8640,line,highway,cycleway,100,32.42047389754144
66029,line,man_made,pier,1000,24.274107317538345
